Id,SalePrice
1461,125596.76759473277
1462,161601.70504355704
1463,182268.8616371721
1464,188157.35135235122
1465,193618.81108481897
1466,178555.0927316747
1467,175116.5440562631
1468,166445.8542679248
1469,181438.549710405
1470,125214.89249798762
1471,190715.46853391206
1472,96486.81612882615
1473,97961.92841847066
1474,149617.70628334803
1475,116415.13362332383
1476,363631.02183998167
1477,247098.08697052498
1478,287268.7481411379
1479,280206.78501697804
1480,505154.6649535378
1481,323784.14126718685
1482,206135.71925536537
1483,180058.4859921661
1484,167205.54811433697
1485,178243.1957322563
1486,194341.71345722876
1487,328040.10068113095
1488,232732.83458845824
1489,199771.30846410902
1490,227965.15234945
1491,191736.96538556827
1492,93036.0329982946
1493,166095.8734399306
1494,296271.9173192027
1495,286042.8372654796
1496,236746.22551920835
1497,184054.07451887804
1498,164650.72692115154
1499,157830.85317237198
1500,156212.66939787334
1501,176813.51316781083
1502,152931.2092789618
1503,284774.73413533584
1504,236575.95458207143
1505,226258.98135230195
1506,177183.8595410543
1507,255550.41803537426
1508,201209.27176891686
1509,159526.21002008274
1510,148113.1216118631
1511,154681.1709379337
1512,171817.00963294043
1513,136211.25609229272
1514,168638.62927000955
1515,193125.07253412582
1516,147589.7867812604
1517,160184.3858138783
1518,132670.2077369346
1519,224789.98262766397
1520,133542.72630487612
1521,138023.0775415929
1522,170773.74798185765
1523,114902.88223411058
1524,124317.06953755372
1525,124667.25753905039
1526,121168.52924924441
1527,105776.42809770003
1528,133959.97152382147
1529,149812.36073239028
1530,178150.21912319248
1531,118519.51257615052
1532,99359.74632628818
1533,147871.61302829024
1534,121365.14046787348
1535,151609.40277006003
1536,108989.72394760796
1537,72615.90114176915
1538,151279.8288793799
1539,196591.50792973273
1540,98611.44405967425
1541,133343.68954058367
1542,144258.95772942767
1543,187348.54294427912
1544,87635.91546892957
1545,105280.03325817
1546,130943.08776692815
1547,135830.4271617683
1548,134082.43995420478
1549,116068.83893495984
1550,134300.78589075676
1551,109728.21548244447
1552,138495.8498851985
1553,137639.11180610064
1554,114627.9897974279
1555,171310.28337567768
1556,89891.18751270164
1557,109942.32766421027
1558,98538.85248708159
1559,77177.66469293766
1560,136541.84951821083
1561,135996.05812679962
1562,129201.76713838903
1563,121949.43925315709
1564,165895.81784548992
1565,147004.91071179626
1566,229382.26306033082
1567,81427.3191697018
1568,238607.26742586715
1569,151053.80972133923
1570,136143.0966868694
1571,118748.63656178159
1572,147918.56277794333
1573,224108.0934912894
1574,120243.28767641877
1575,209861.41844578367
1576,236341.58280615878
1577,189111.82208401093
1578,143004.5153960186
1579,143141.45441035437
1580,188511.0944121398
1581,148346.31696858926
1582,126684.39143026553
1583,319562.0165186207
1584,228528.23006276702
1585,143216.64188285868
1586,76637.43917550628
1587,106883.43843985703
1588,148346.26533127198
1589,102872.7125497465
1590,134549.4442594469
1591,97559.07053683783
1592,121906.75924952287
1593,122482.73440005869
1594,125709.41789594907
1595,114838.22899724831
1596,235939.68002400073
1597,192561.01086307882
1598,198677.68547075836
1599,167886.79224735306
1600,168093.1096374079
1601,72387.05833127355
1602,112683.94771752223
1603,71777.33952600905
1604,277955.50866715837
1605,240192.25920618893
1606,167301.54524933998
1607,166922.38583156103
1608,213416.97087633397
1609,186443.18835111384
1610,156216.35257183842
1611,143388.2465195985
1612,177668.67407845365
1613,170849.24600492665
1614,116870.9137581994
1615,87791.01043078493
1616,77809.71494953707
1617,90607.49793394252
1618,129283.08539505253
1619,138374.74453643034
1620,167621.4883017711
1621,139821.79447371585
1622,137641.04256070012
1623,269551.9155813547
1624,215385.50919069667
1625,122223.4038164291
1626,167818.86410635462
1627,188610.23364501708
1628,269086.3572236364
1629,172483.634803841
1630,348619.0994644418
1631,209608.85109935194
1632,233414.55325194378
1633,169379.81374599846
1634,188244.2408061279
1635,176850.03494040962
1636,160015.59339169573
1637,200386.47850080705
1638,195638.03831331342
1639,181393.00569544273
1640,243420.04563963742
1641,178813.1364828197
1642,231039.319446562
1643,227477.83221981628
